t,Demand
5370,69649.79
5371,67050.97
5372,64800.54
5373,62259.53
5374,58289.04
5375,54233.16
5376,50671.64
5377,48050.60
5378,46133.71
5379,44958.59
5380,44551.37
5381,45230.91
5382,46664.39
5383,47507.22
5384,49970.53
5385,53477.14
5386,57428.43
5387,61201.68
5388,64367.92
5389,67076.25
5390,68665.30
5391,69248.47
5392,69430.69
5393,68920.01
5394,67300.66
5395,64804.36
5396,62552.32
5397,60093.54
5398,56659.68
5399,52956.25
5400,49604.22
5401,46957.32
5402,45026.05
5403,43689.46
5404,42873.95
5405,42689.49
5406,42994.22
5407,43418.76
5408,46254.44
5409,50417.94
5410,54692.92
5411,58378.23
5412,59909.06
5413,60151.21
5414,60525.04
5415,60920.68
5416,61243.96
5417,61175.04
5418,60287.43
5419,58329.39
5420,56754.10
5421,54758.29
5422,51908.39
5423,48926.85
5424,46214.91
5425,43998.54
5426,42336.49
5427,41103.89
5428,40353.40
5429,40131.44
5430,40165.13
5431,40331.20
5432,42552.89
5433,45977.58
5434,49818.85
5435,53470.10
5436,56566.21
5437,58561.70
5438,60040.20
5439,60997.04
5440,60897.91
5441,59662.64
5442,58066.16
5443,56240.20
5444,55173.14
5445,53506.80
5446,50297.66
5447,46726.86
5448,43778.36
5449,41731.66
5450,40415.52
5451,39664.29
5452,39762.85
5453,40989.25
5454,43190.15
5455,44152.58
5456,46392.47
5457,50103.52
5458,54290.00
5459,58475.27
5460,62097.42
5461,65308.83
5462,67253.09
5463,68090.43
5464,67328.84
5465,65420.46
5466,63403.47
5467,60999.13
5468,59506.85
5469,57296.01
5470,53621.88
5471,49768.05
5472,46580.08
5473,44322.51
5474,42886.57
5475,42106.38
5476,42057.03
5477,43142.98
5478,45068.51
5479,45846.32
5480,48213.29
5481,51583.88
5482,55100.02
5483,58573.99
5484,61555.30
5485,63296.47
5486,63627.67
5487,63140.32
5488,63069.91
5489,62228.08
5490,60322.13
5491,58370.00
5492,57351.30
5493,55428.23
5494,52107.08
5495,48647.54
5496,45879.97
5497,44061.89
5498,42900.22
5499,42293.36
5500,42516.96
5501,43845.34
5502,46079.94
5503,46953.70
5504,48534.96
5505,51030.64
5506,53707.81
5507,56013.35
5508,57544.52
5509,58478.94
5510,59127.17
5511,59566.94
5512,60109.29
5513,59963.38
5514,58940.04
5515,57607.95
5516,56952.79
5517,55455.64
5518,52445.98
5519,49250.51
5520,46781.59
5521,45097.66
5522,44011.60
5523,43534.92
5524,43860.21
5525,45352.63
5526,47553.79
5527,48311.54
5528,50072.77
5529,53248.15
5530,56772.62
5531,60167.09
5532,63474.26
5533,66456.73
5534,68907.65
5535,70112.64
5536,71056.54
5537,70976.55
5538,69250.99
5539,66350.07
5540,64166.74
5541,61546.12
5542,57623.16
5543,53592.02
5544,50104.52
5545,47680.67
5546,45939.28
5547,44985.04
5548,44865.38
5549,45767.38
5550,47652.61
5551,48304.43
5552,50489.58
5553,54202.40
5554,58167.14
5555,61667.09
5556,65090.56
5557,68050.84
5558,70294.11
5559,71694.04
5560,72131.12
5561,71604.28
5562,69395.44
5563,66007.87
5564,63175.46
5565,60658.75
5566,57321.44
5567,53796.81
5568,50407.16
5569,47871.35
5570,45992.14
5571,44543.12
5572,43597.39
5573,43392.52
5574,43611.61
5575,43963.60
5576,46703.90
5577,51184.54
5578,55759.88
5579,59946.33
5580,63474.93
5581,66442.13
5582,68674.21
5583,70290.26
5584,71081.80
5585,70837.01
5586,68962.24
5587,65840.47
5588,63393.74
5589,60640.18
5590,57189.21
5591,53795.82
5592,50466.71
5593,47833.07
5594,45752.18
5595,44107.65
5596,42978.87
5597,42388.98
5598,42273.81
5599,42276.71
5600,45106.42
5601,49779.90
5602,54575.69
5603,59020.41
5604,63154.50
5605,66480.90
5606,68951.07
5607,70575.62
5608,71581.91
5609,71721.74
5610,70449.89
5611,67456.08
5612,65118.62
5613,62228.75
5614,57932.80
5615,53297.40
5616,49679.41
5617,47011.76
5618,45185.97
5619,44033.93
5620,43575.06
5621,44409.88
5622,46308.55
5623,46873.37
5624,49329.57
5625,53291.18
5626,57833.55
5627,62126.32
5628,65802.65
5629,69137.51
5630,71430.60
5631,72575.72
5632,72988.73
5633,72864.39
5634,72001.96
5635,69100.15
5636,66574.93
5637,63324.71
5638,58653.40
5639,54208.99
5640,50514.51
5641,47842.21
5642,45866.97
5643,44710.02
5644,44407.62
5645,45266.03
5646,47215.25
5647,47764.32
5648,50203.22
5649,54238.22
5650,58515.65
5651,62716.06
5652,66496.06
5653,69888.53
5654,72225.97
5655,73111.00
5656,73650.57
5657,73472.30
5658,72442.82
5659,69926.16
5660,67529.30
5661,64293.41
5662,59863.49
5663,55383.83
5664,51589.33
5665,48783.05
5666,46659.98
5667,45430.50
5668,44966.29
5669,45823.96
5670,47700.36
5671,48165.01
5672,50521.88
5673,54430.87
5674,58764.45
5675,63007.25
5676,66840.19
5677,70173.97
5678,72422.09
5679,73254.79
5680,73527.45
5681,73430.55
5682,72115.76
5683,69342.02
5684,66955.03
5685,63579.00
5686,58898.25
5687,54504.57
5688,50892.29
5689,48207.91
5690,46244.22
5691,45021.86
5692,44598.46
5693,45529.32
5694,47571.18
5695,48238.06
5696,50413.17
5697,54483.43
5698,59106.46
5699,63580.77
5700,67247.50
5701,70104.63
5702,71235.89
5703,71590.94
5704,71874.60
5705,71074.64
5706,69043.32
5707,66391.49
5708,64341.25
5709,61382.05
5710,57351.81
5711,53212.20
5712,49819.76
5713,47328.13
5714,45558.66
5715,44438.43
5716,43997.95
5717,44797.91
5718,46680.29
5719,47376.14
5720,48895.45
5721,51816.47
5722,55282.90
5723,58656.97
5724,61900.76
5725,64757.89
5726,66636.19
5727,67435.16
5728,67830.33
5729,66956.64
5730,64633.36
5731,61876.12
5732,60080.22
5733,57748.17
5734,54516.71
5735,51197.95
5736,48157.83
5737,45685.04
5738,43669.26
5739,42459.81
5740,41707.20
5741,41588.33
5742,42022.13
5743,42398.02
5744,44998.44
5745,49104.95
5746,53433.12
5747,57488.98
5748,60602.70
5749,62801.49
5750,63988.95
5751,64331.86
5752,64494.19
5753,64149.68
5754,62540.17
5755,59926.69
5756,58362.61
5757,56165.60
5758,53278.74
5759,50177.09
5760,47248.81
5761,45027.33
5762,43325.06
5763,42055.89
5764,41283.05
5765,41056.86
5766,41148.56
5767,41376.40
5768,43181.80
5769,46542.36
5770,50533.68
5771,54544.35
5772,58086.85
5773,61029.19
5774,63231.90
5775,64568.36
5776,65068.05
5777,65050.60
5778,64128.66
5779,62236.52
5780,60864.46
5781,58146.15
5782,54390.15
5783,50487.05
5784,47390.97
5785,45162.97
5786,43574.57
5787,42749.37
5788,42745.98
5789,43930.18
5790,46130.56
5791,46852.61
5792,48779.37
5793,52328.95
5794,56494.16
5795,60891.40
5796,64590.30
5797,67576.00
5798,69546.54
5799,70768.30
5800,71650.88
5801,71572.39
5802,70109.87
5803,67365.55
5804,65162.23
5805,61605.54
5806,57195.00
5807,52953.16
5808,49557.39
5809,47062.43
5810,45392.87
5811,44338.38
5812,44084.79
5813,45057.54
5814,47048.63
5815,47462.41
5816,49710.74
5817,53753.60
5818,58379.96
5819,62911.14
5820,66931.22
5821,70514.23
5822,72751.26
5823,73488.62
5824,73639.00
5825,73265.23
5826,71773.77
5827,69201.17
5828,67180.74
5829,63860.12
5830,59480.43
5831,55367.37
5832,51918.59
5833,49438.00
5834,47494.79
5835,46473.86
5836,46158.93
5837,46964.04
5838,48907.85
5839,49326.25
5840,51297.92
5841,55198.87
5842,59807.96
5843,64211.83
5844,68094.67
5845,71035.61
5846,71881.26
5847,72058.66
5848,72338.98
5849,72061.19
5850,71068.16
5851,68794.83
5852,66990.09
5853,63867.86
5854,59713.77
5855,55567.13
5856,51953.80
5857,49358.00
5858,47375.17
5859,46225.51
5860,45970.32
5861,46773.87
5862,48677.37
5863,49209.26
5864,51121.75
5865,54668.42
5866,59059.61
5867,63280.01
5868,66986.99
5869,69890.12
5870,71164.22
5871,70979.12
5872,71119.32
5873,70671.46
5874,69198.21
5875,66863.97
5876,65231.07
5877,62201.58
5878,58353.61
5879,54490.30
5880,51177.59
5881,48738.68
5882,46907.66
5883,45805.64
5884,45513.59
5885,46371.03
5886,48252.37
5887,48762.09
5888,50695.25
5889,54640.07
5890,58607.55
5891,62416.58
5892,65732.30
5893,68536.99
5894,69829.68
5895,69894.20
5896,69850.58
5897,69005.43
5898,67054.40
5899,64238.37
5900,62157.44
5901,59354.11
5902,56159.03
5903,52983.71
5904,49854.96
5905,47346.29
5906,45488.32
5907,44046.15
5908,43227.38
5909,42982.55
5910,43153.37
5911,43268.67
5912,45903.40
5913,50376.80
5914,55073.16
5915,59380.96
5916,63229.97
5917,66360.19
5918,68953.24
5919,70579.31
5920,71402.73
5921,71022.09
5922,68961.47
5923,65863.56
5924,63654.09
5925,60577.14
5926,57238.36
5927,53911.78
5928,50833.71
5929,48159.74
5930,46091.92
5931,44592.48
5932,43521.62
5933,42901.95
5934,42668.20
5935,42418.38
5936,44687.07
5937,48625.50
5938,52718.76
5939,56598.38
5940,60034.95
5941,62949.59
5942,64910.75
5943,66469.19
5944,67244.56
5945,67122.33
5946,65657.40
5947,62982.97
5948,61015.77
5949,58183.12
5950,55068.11
5951,51863.23
5952,48982.04
5953,46766.76
5954,45150.98
5955,44082.74
5956,43484.94
5957,43438.35
5958,43467.07
5959,43055.46
5960,44435.29
5961,47545.81
5962,51631.67
5963,56246.63
5964,60644.50
5965,64182.56
5966,66941.56
5967,68392.52
5968,68463.66
5969,67371.74
5970,64634.09
5971,61642.49
5972,59661.05
5973,56653.33
5974,52706.74
5975,48675.14
5976,45459.25
5977,43115.71
5978,41394.39
5979,40420.39
5980,40182.62
5981,41215.78
5982,43409.40
5983,44178.34
5984,46048.81
5985,49252.95
5986,53256.17
5987,57032.23
5988,60608.82
5989,64081.25
5990,66896.26
5991,68792.53
5992,69655.13
5993,69189.80
5994,66929.69
5995,63563.68
5996,61223.60
5997,57603.40
5998,53063.72
5999,48662.08
6000,45119.69
6001,42540.97
6002,40853.93
6003,39832.11
6004,39592.86
6005,40754.75
6006,42975.40
6007,43823.64
6008,45152.21
6009,47553.90
6010,50816.14
6011,54400.73
6012,58231.25
6013,62032.72
6014,65087.54
6015,67219.60
6016,68521.56
6017,68424.70
6018,66252.25
6019,62756.47
6020,60182.46
6021,56353.84
6022,51962.26
6023,47583.42
6024,44033.93
6025,41543.87
6026,39766.13
6027,38718.50
6028,38534.37
6029,39523.66
6030,41722.06
6031,42374.81
6032,43650.63
6033,46493.66
6034,50214.55
6035,54272.14
6036,57933.84
6037,61550.80
6038,64384.23
6039,66354.10
6040,67619.12
6041,67189.68
6042,64732.36
6043,61457.19
6044,58981.30
6045,55731.42
6046,51601.27
6047,47768.54
6048,44372.17
6049,41889.70
6050,40129.49
6051,39034.33
6052,38747.28
6053,39607.25
6054,41604.22
6055,42153.41
6056,43568.52
6057,46358.40
6058,49841.70
6059,53499.42
6060,56837.10
6061,60161.12
6062,62837.86
6063,64644.17
6064,65665.30
6065,64967.61
6066,62272.75
6067,58821.80
6068,56322.42
6069,53110.79
6070,49847.00
6071,46550.76
6072,43456.25
6073,40998.99
6074,39068.88
6075,37741.56
6076,37031.95
6077,36853.51
6078,37179.03
6079,37202.14
6080,38829.86
6081,41925.31
6082,45578.88
6083,49499.98
6084,53064.97
6085,56230.96
6086,58766.34
6087,60632.73
6088,61553.80
6089,61110.60
6090,58939.25
6091,55987.94
6092,54033.40
6093,51525.00
6094,48710.19
6095,45873.08
6096,43185.99
6097,41028.19
6098,39289.69
6099,38148.94
6100,37297.01
6101,36924.80
6102,36963.41
6103,37022.07
6104,39023.34
6105,42417.95
6106,46569.86
6107,50469.69
6108,53988.59
6109,57050.94
6110,59332.67
6111,60662.34
6112,61028.12
6113,60702.16
6114,59165.53
6115,57427.75
6116,56311.14
6117,53784.47
6118,50358.84
6119,46783.46
6120,43805.01
6121,41729.10
6122,40444.26
6123,39779.67
6124,40040.71
6125,41546.58
6126,44052.67
6127,45083.78
6128,45862.60
6129,47508.37
6130,49593.14
6131,51701.50
6132,53372.59
6133,54522.07
6134,55668.23
6135,56601.97
6136,57645.38
6137,57761.26
6138,56365.84
6139,54597.26
6140,53478.74
6141,51150.32
6142,47887.60
6143,44508.59
6144,41827.47
6145,39627.20
6146,37932.89
6147,37011.34
6148,36692.13
6149,37219.82
6150,38799.06
6151,39556.77
6152,40672.91
6153,42983.02
6154,45715.51
6155,48351.43
6156,50713.76
6157,52362.05
6158,53536.58
6159,54480.04
6160,55271.31
6161,55122.63
6162,53986.11
6163,52690.69
6164,51852.18
6165,49658.13
6166,46472.54
6167,43112.68
6168,40474.21
6169,38703.35
6170,37502.78
6171,36822.73
6172,36938.32
6173,38071.52
6174,40426.81
6175,41481.31
6176,42489.26
6177,44381.12
6178,46588.30
6179,48891.46
6180,51283.76
6181,53933.56
6182,55990.44
6183,57736.09
6184,58983.87
6185,59232.40
6186,57994.49
6187,56320.09
6188,54961.65
6189,52201.35
6190,48553.57
6191,44924.82
6192,41896.05
6193,39613.94
6194,38068.41
6195,37169.11
6196,37019.27
6197,38098.12
6198,40536.97
6199,41435.23
6200,42814.12
6201,45576.75
6202,48773.20
6203,51874.84
6204,54805.73
6205,57561.89
6206,59724.63
6207,61117.46
6208,61962.53
6209,61686.13
6210,60000.46
6211,58088.42
6212,56733.32
6213,54072.50
6214,50553.28
6215,46927.46
6216,43835.82
6217,41664.38
6218,40188.38
6219,39197.02
6220,39136.03
6221,40220.46
6222,42443.53
6223,43257.77
6224,44854.20
6225,48187.75
6226,52043.00
6227,55456.61
6228,58747.07
6229,61988.35
6230,64619.48
6231,66407.88
6232,67381.78
6233,67036.54
6234,64540.74
6235,61403.74
6236,58882.90
6237,55922.23
6238,52547.98
6239,49101.56
6240,45803.50
6241,43104.86
6242,41300.58
6243,39952.38
6244,39161.48
6245,39168.76
6246,39740.70
6247,40273.63
6248,42702.99
6249,46913.24
6250,51511.17
6251,55786.04
6252,59229.83
6253,61815.80
6254,63259.85
6255,64483.92
6256,65055.50
6257,64583.74
6258,62521.92
6259,59568.11
6260,57103.15
6261,54247.67
6262,51145.48
6263,48030.53
6264,45122.15
6265,42706.41
6266,40944.79
6267,39585.71
6268,38746.40
6269,38370.66
6270,38434.42
6271,38515.43
6272,40774.50
6273,45042.62
6274,49661.67
6275,54254.24
6276,58310.10
6277,61581.07
6278,64045.33
6279,65919.79
6280,67042.76
6281,67093.85
6282,65404.73
6283,63072.82
6284,60999.46
6285,57862.45
6286,54120.58
6287,50273.51
6288,47131.08
6289,44862.70
6290,43199.53
6291,42303.77
6292,42276.41
6293,43453.69
6294,45624.61
6295,46500.09
6296,48162.33
6297,51646.73
6298,56048.52
6299,60535.59
6300,64832.78
6301,68676.25
6302,71261.62
6303,72091.03
6304,72093.11
6305,71704.46
6306,70143.44
6307,67619.46
6308,65349.39
6309,61944.92
6310,57825.46
6311,53796.28
6312,50502.74
6313,48157.63
6314,46574.79
6315,45596.33
6316,45490.89
6317,46586.78
6318,48572.12
6319,48889.46
6320,49605.62
6321,51761.44
6322,54342.18
6323,57613.57
6324,60511.00
6325,63074.24
6326,64686.06
6327,65627.87
6328,65561.86
6329,64291.04
6330,61645.16
6331,59137.04
6332,57174.80
6333,54132.63
6334,50274.04
6335,46244.11
6336,42931.65
6337,40429.17
6338,38577.75
6339,37405.26
6340,37011.69
6341,37777.36
6342,39623.89
6343,40161.26
6344,40614.15
6345,41973.13
6346,43403.32
6347,45079.87
6348,46728.38
6349,48613.78
6350,50403.57
6351,51964.34
6352,53339.16
6353,53620.62
6354,52077.62
6355,50021.00
6356,48371.51
6357,45392.45
6358,41738.76
6359,38252.51
6360,35766.81
6361,34100.84
6362,33042.82
6363,32536.49
6364,32839.22
6365,34103.22
6366,36530.45
6367,37427.99
6368,38367.02
6369,39980.98
6370,41849.95
6371,43875.95
6372,45888.58
6373,48162.60
6374,50566.39
6375,52790.57
6376,54425.31
6377,54551.64
6378,52649.83
6379,50276.79
6380,48549.54
6381,45950.92
6382,42634.00
6383,39290.73
6384,36665.42
6385,34855.33
6386,33686.09
6387,33150.27
6388,33284.16
6389,34537.74
6390,36904.18
6391,37763.52
6392,38830.16
6393,40548.65
6394,42716.62
6395,44928.36
6396,47240.78
6397,49914.95
6398,52335.77
6399,54256.91
6400,55457.48
6401,54867.80
6402,52740.07
6403,50293.74
6404,48409.92
6405,45955.43
6406,43324.84
6407,40446.33
6408,37852.49
6409,35864.48
6410,34394.81
6411,33437.41
6412,33051.73
6413,33207.76
6414,33943.37
6415,34474.83
6416,36226.89
6417,38860.45
6418,41755.39
6419,44658.57
6420,47628.38
6421,50576.69
6422,53214.98
6423,55417.15
6424,56598.26
6425,56351.90
6426,54266.76
6427,51504.09
6428,49253.99
6429,46690.37
6430,44040.66
6431,41236.51
6432,38681.90
6433,36646.63
6434,35206.54
6435,34234.77
6436,33640.49
6437,33467.67
6438,33637.39
6439,33824.20
6440,35647.74
6441,38520.25
6442,41838.08
6443,45208.71
6444,48551.13
6445,51646.76
6446,54296.92
6447,56373.04
6448,57675.81
6449,57751.53
6450,56000.83
6451,53849.92
6452,52097.57
6453,49451.37
6454,46257.24
6455,42768.69
6456,39915.63
6457,37969.36
6458,36774.51
6459,36246.70
6460,36321.14
6461,37548.08
6462,39858.40
6463,40783.38
6464,41982.15
6465,44608.53
6466,47602.93
6467,50897.56
6468,54100.15
6469,57080.92
6470,59178.79
6471,60377.68
6472,61287.82
6473,61119.32
6474,59454.91
6475,57503.49
6476,55706.99
6477,52811.01
6478,49357.96
6479,45753.96
6480,42927.88
6481,40924.10
6482,39664.27
6483,39137.75
6484,39348.19
6485,40689.07
6486,43263.28
6487,44292.67
6488,45185.59
6489,47805.16
6490,51251.00
6491,54432.79
6492,56869.24
6493,59420.93
6494,61346.72
6495,62327.76
6496,62070.79
6497,60690.78
6498,58534.53
6499,57205.69
6500,55176.36
6501,52041.88
6502,48505.75
6503,44990.46
6504,42289.37
6505,40589.04
6506,39483.37
6507,38738.88
6508,38550.18
6509,39566.13
6510,41759.46
6511,42779.49
6512,43183.68
6513,44758.76
6514,47091.84
6515,49666.76
6516,52340.25
6517,54764.62
6518,57113.53
6519,59279.71
6520,61130.91
6521,61152.35
6522,58861.53
6523,57279.17
6524,55459.43
6525,52661.64
6526,49224.28
6527,45821.88
6528,43098.27
6529,41357.06
6530,40090.42
6531,39268.61
6532,39328.27
6533,40535.08
6534,43022.12
6535,44204.73
6536,45138.16
6537,47299.57
6538,49912.63
6539,52784.32
6540,55340.64
6541,57495.01
6542,59728.01
6543,61418.31
6544,61863.02
6545,60550.12
6546,57477.35
6547,55461.09
6548,53593.29
6549,51015.42
6550,47768.22
6551,44428.82
6552,41807.22
6553,40083.50
6554,38899.25
6555,38185.20
6556,38210.71
6557,39307.23
6558,41505.45
6559,42714.54
6560,43162.36
6561,44184.36
6562,45584.50
6563,46637.74
6564,47565.45
6565,48862.14
6566,49703.98
6567,50316.08
6568,50728.94
6569,50528.61
6570,49444.04
6571,48792.46
6572,47956.72
6573,46483.48
6574,44597.06
6575,42326.85
6576,40261.76
6577,38627.27
6578,37458.20
6579,36827.40
6580,36701.71
6581,37025.66
6582,37838.72
6583,38682.96
6584,40239.05
6585,42589.50
6586,44935.66
6587,46896.36
6588,48846.56
6589,50738.28
6590,52459.71
6591,53822.19
6592,54806.28
6593,54400.76
6594,52706.74
6595,51342.88
6596,49863.70
6597,47890.34
6598,45593.13
6599,43081.44
6600,40593.22
6601,38670.22
6602,37363.87
6603,36387.37
6604,35761.93
6605,35617.68
6606,35859.12
6607,36342.51
6608,38088.66
6609,41206.26
6610,44637.19
6611,48209.33
6612,51396.60
6613,54047.54
6614,55701.86
6615,56655.08
6616,56869.41
6617,56133.49
6618,54391.66
6619,52873.43
6620,51311.10
6621,48768.11
6622,45579.88
6623,42334.72
6624,39573.62
6625,37660.95
6626,36458.70
6627,35875.95
6628,36010.49
6629,37175.41
6630,39639.48
6631,40738.82
6632,41481.99
6633,43455.04
6634,46183.47
6635,49180.43
6636,51920.78
6637,54532.43
6638,56528.50
6639,57808.40
6640,58498.95
6641,57951.28
6642,55602.40
6643,53429.42
6644,51055.48
6645,47899.45
6646,44178.93
6647,40647.92
6648,37809.00
6649,35974.41
6650,34624.67
6651,33925.16
6652,34033.85
6653,35211.88
6654,37632.76
6655,38790.84
6656,39504.77
6657,41343.31
6658,43799.84
6659,46578.50
6660,49381.97
6661,52184.35
6662,54493.88
6663,56243.31
6664,57208.97
6665,56848.38
6666,54584.43
6667,52412.97
6668,50371.48
6669,47457.22
6670,43941.47
6671,40313.89
6672,37510.33
6673,35603.17
6674,34266.13
6675,33558.10
6676,33623.04
6677,34860.50
6678,37309.17
6679,38377.61
6680,39133.53
6681,41093.98
6682,43641.25
6683,46446.80
6684,49439.24
6685,52429.92
6686,54764.11
6687,56310.55
6688,57222.56
6689,56919.92
6690,55009.49
6691,52959.42
6692,50709.99
6693,47900.59
6694,44542.00
6695,41113.81
6696,38404.34
6697,36467.57
6698,35164.70
6699,34405.10
6700,34435.69
6701,35677.42
6702,38161.81
6703,39261.37
6704,40173.22
6705,42418.81
6706,45256.98
6707,48365.91
6708,51472.17
6709,54822.96
6710,57738.29
6711,59935.16
6712,61132.50
6713,60591.91
6714,57855.25
6715,55710.51
6716,53659.06
6717,50856.52
6718,47426.78
6719,43853.89
6720,40953.21
6721,38899.62
6722,37515.11
6723,36671.97
6724,36590.93
6725,37613.05
6726,39683.45
6727,40656.14
6728,41934.27
6729,44506.70
6730,47575.32
6731,50801.84
6732,53805.68
6733,57063.45
6734,59761.80
6735,61756.70
6736,62461.17
6737,61359.98
6738,58074.18
6739,55404.95
6740,53120.33
6741,50555.62
6742,47744.83
6743,44736.24
6744,41940.00
6745,39753.41
6746,38219.54
6747,37125.46
6748,36487.32
6749,36493.82
6750,37068.81
6751,37662.44
6752,39289.25
6753,42247.52
6754,45498.93
6755,48562.41
6756,51584.01
6757,54516.59
6758,57013.28
6759,59032.13
6760,59911.58
6761,59239.57
6762,56668.73
6763,54181.68
6764,52062.23
6765,49624.03
6766,46994.20
6767,44495.09
6768,42099.56
6769,40140.16
6770,38861.45
6771,38058.38
6772,37669.42
6773,37834.93
6774,38557.13
6775,39401.70
6776,41258.42
6777,44416.56
6778,47498.21
6779,50465.49
6780,53228.74
6781,55894.22
6782,58287.28
6783,59957.68
6784,60797.20
6785,60625.84
6786,59201.00
6787,58549.98
6788,57302.38
6789,54647.62
6790,50293.48
6791,46842.99
6792,43481.95
6793,40733.38
6794,38947.55
6795,38037.69
6796,37601.60
6797,37798.10
6798,39036.29
6799,39915.10
6800,40621.77
6801,42343.75
6802,44288.09
6803,45987.60
6804,47729.30
6805,50112.57
6806,52551.48
6807,54745.12
6808,56110.48
6809,55956.41
6810,53867.44
6811,52364.87
6812,50838.05
6813,48505.17
6814,45250.46
6815,42122.62
6816,39718.57
6817,38243.20
6818,37412.81
6819,37146.19
6820,37709.38
6821,39590.65
6822,42394.77
6823,43868.61
6824,44686.75
6825,46587.33
6826,48784.03
6827,50954.95
6828,52923.21
6829,55097.52
6830,56694.55
6831,58081.71
6832,58759.35
6833,58177.84
6834,56952.22
6835,56715.54
6836,55677.57
6837,53810.25
6838,50983.29
6839,48010.16
6840,45572.99
6841,43870.74
6842,42717.89
6843,42167.42
6844,42254.74
6845,43407.68
6846,45651.42
6847,46589.37
6848,47132.10
6849,48930.88
6850,51081.02
6851,53126.13
6852,55254.40
6853,57122.21
6854,58080.06
6855,58075.52
6856,57685.80
6857,56533.56
6858,54881.43
6859,53829.79
6860,52011.50
6861,49447.14
6862,46358.77
6863,43357.68
6864,40883.06
6865,39151.87
6866,38057.30
6867,37411.02
6868,37617.17
6869,39080.91
6870,41667.59
6871,43320.83
6872,43806.74
6873,44654.98
6874,45778.19
6875,46876.57
6876,48271.26
6877,49767.23
6878,51058.51
6879,52525.84
6880,53847.48
6881,54191.05
6882,53004.83
6883,52347.54
6884,51009.61
6885,48897.93
6886,46109.60
6887,43138.69
6888,40714.15
6889,39041.06
6890,37984.92
6891,37453.68
6892,37758.19
6893,39211.66
6894,41920.22
6895,43512.90
6896,44381.85
6897,46367.07
6898,48466.47
6899,50640.10
6900,52592.41
6901,54521.39
6902,55524.19
6903,55164.89
6904,53932.92
6905,52423.82
6906,49622.60
6907,47993.88
6908,46114.57
6909,43970.47
6910,41499.00
6911,38767.79
6912,36295.41
6913,34463.48
6914,33203.99
6915,32333.84
6916,31945.85
6917,32172.79
6918,32963.22
6919,33756.12
6920,34811.16
6921,36063.87
6922,36980.59
6923,37554.37
6924,37975.47
6925,38393.89
6926,38958.63
6927,39650.83
6928,40261.77
6929,40307.42
6930,39438.74
6931,39467.24
6932,38500.19
6933,37146.44
6934,35618.52
6935,33961.49
6936,32366.54
6937,31285.24
6938,30480.44
6939,30073.86
6940,29964.88
6941,30229.72
6942,30846.29
6943,31623.87
6944,32787.10
6945,34062.29
6946,35070.51
6947,35879.06
6948,36626.20
6949,37375.16
6950,38300.23
6951,39239.07
6952,39887.38
6953,40073.83
6954,39631.97
6955,40579.95
6956,39992.09
6957,38509.49
6958,36347.81
6959,34230.77
6960,32385.81
6961,31274.02
6962,30755.48
6963,30686.44
6964,31193.73
6965,32707.72
6966,35535.41
6967,37219.06
6968,37620.63
6969,38404.79
6970,39286.17
6971,40124.77
6972,40931.56
6973,42014.09
6974,43105.92
6975,44196.58
6976,45233.82
6977,45252.53
6978,44294.02
6979,44343.65
6980,43382.21
6981,41546.53
6982,38978.25
6983,36278.99
6984,34248.47
6985,33100.33
6986,32363.35
6987,32093.64
6988,32552.70
6989,33953.16
6990,36668.68
6991,38007.67
6992,38423.55
6993,39483.97
6994,40820.47
6995,42452.22
6996,44130.20
6997,45949.43
6998,47637.81
6999,49019.05
7000,50068.89
7001,49870.41
7002,48549.21
7003,48243.62
7004,47096.28
7005,45148.27
7006,42332.03
7007,39321.01
7008,36977.60
7009,35433.32
7010,34557.30
7011,34211.78
7012,34572.42
7013,36117.64
7014,38798.41
7015,40086.96
7016,40445.71
7017,42018.23
7018,44043.96
7019,46144.47
7020,48164.33
7021,50292.58
7022,52004.44
7023,53328.46
7024,54100.13
7025,53746.54
7026,52232.25
7027,51539.83
7028,50012.99
7029,47664.31
7030,44392.30
7031,41055.17
7032,38354.28
7033,36539.13
7034,35444.49
7035,34900.07
7036,35109.88
7037,36507.71
7038,39124.05
7039,40397.74
7040,40856.24
7041,42442.75
7042,44461.37
7043,46736.41
7044,49050.05
7045,51344.91
7046,52963.51
7047,54363.54
7048,55190.83
7049,54559.34
7050,52359.09
7051,51044.62
7052,49306.02
7053,46924.09
7054,43820.81
7055,40611.43
7056,37974.62
7057,36141.94
7058,34940.29
7059,34347.55
7060,34446.70
7061,35679.25
7062,38276.88
7063,39649.83
7064,40282.73
7065,42013.87
7066,44281.84
7067,46727.23
7068,49109.19
7069,51649.99
7070,53688.07
7071,55421.91
7072,56116.17
7073,55281.42
7074,52589.18
7075,50979.32
7076,49194.15
7077,47389.00
7078,45211.71
7079,42767.65
7080,40452.34
7081,38710.02
7082,37516.30
7083,36688.79
7084,36226.47
7085,36399.17
7086,37176.25
7087,38271.69
7088,39852.09
7089,42478.77
7090,45065.81
7091,47356.17
7092,49504.40
7093,51288.67
7094,52835.44
7095,53895.63
7096,53937.96
7097,53085.49
7098,51186.08
7099,50038.65
7100,48512.35
7101,46819.17
7102,44779.79
7103,42627.65
7104,40354.69
7105,38621.72
7106,37282.31
7107,36391.54
7108,35966.09
7109,35860.95
7110,36188.34
7111,36998.82
7112,38442.27
7113,41135.33
7114,43728.73
7115,46388.07
7116,48875.60
7117,51165.89
7118,53211.25
