t,Wind,Solar,Geothermal,Biomass
4963,0.2633104,0.307714,0.993613333,0.81018874
4964,0.3212324,0,0.993613333,0.811564299
4965,0.696264,0,0.993613333,0.812480006
4966,0.796852,0,0.993613333,0.81331174
4967,0.830688,0,0.993613333,0.813849568
4968,0.79878,0,0.993613333,0.814413388
4969,0.764632,0,0.993613333,0.814913228
4970,0.72078,0,0.993613333,0.815289107
4971,0.519376,0,0.993613333,0.815662988
4972,0.475388,0,0.993613333,0.816036868
4973,0.3684272,0,0.993613333,0.816284789
4974,0.5242,0,0.993613333,0.815830934
4975,0.3815104,0.29719,0.993613333,0.814649312
4976,0.3880256,0.573864,0.993613333,0.812835893
4977,0.318464,0.702802,0.993613333,0.810442658
4978,0.245704,0.742226,0.993613333,0.808351328
4979,0.1310656,0.74144,0.993613333,0.806751839
4980,0.1200596,0.739482,0.993613333,0.805618202
4981,0.0518832,0.734684,0.993613333,0.8046865
4982,0.0585512,0.734416,0.993613333,0.804182662
4983,0.1021008,0.73889,0.993613333,0.804102687
4984,0.00444252,0.73764,0.993613333,0.804450576
4985,0.1294452,0.704952,0.993613333,0.805306302
4986,0.1287064,0.589566,0.993613333,0.805818138
4987,0.1041248,0.359852,0.993613333,0.808409309
4988,0.3074896,0,0.993613333,0.809816859
4989,0.3769516,0,0.993613333,0.810752559
4990,0.718488,0,0.993613333,0.811552303
4991,0.799364,0,0.993613333,0.812266075
4992,0.729548,0,0.993613333,0.812767914
4993,0.688388,0,0.993613333,0.813095809
4994,0.625344,0,0.993613333,0.813459693
4995,0.44518,0,0.993613333,0.813759597
4996,0.3678292,0,0.993613333,0.81396953
4997,0.232002,0,0.993613333,0.814287428
4998,0.2063264,0,0.993613333,0.813789587
4999,0.165778,0.307984,0.993613333,0.812643954
5000,0.1627936,0.572742,0.993613333,0.810984485
5001,0.1205936,0.695034,0.993613333,0.809359005
5002,0.0669464,0.73176,0.993613333,0.808039427
5003,0.01457076,0.737304,0.993613333,0.806825816
5004,0,0.727436,0.993613333,0.805904111
5005,0,0.721876,0.993613333,0.805294306
5006,0,0.721044,0.993613333,0.804888436
5007,0,0.722828,0.993613333,0.805008397
5008,0,0.723806,0.993613333,0.805334293
5009,0.0476636,0.682634,0.993613333,0.806174024
5010,0.01954504,0.560892,0.993613333,0.806661868
5011,0.01453472,0.324154,0.993613333,0.809738884
5012,0.0712984,0,0.993613333,0.811360365
5013,0.1612716,0,0.993613333,0.812380038
5014,0.1443448,0,0.993613333,0.813047825
5015,0.247498,0,0.993613333,0.813533669
5016,0.2395552,0,0.993613333,0.813821577
5017,0.2100124,0,0.993613333,0.814027511
5018,0.1261604,0,0.993613333,0.814149472
5019,0.2017352,0,0.993613333,0.814401392
5020,0.1134412,0,0.993613333,0.814651312
5021,0.1262624,0,0.993613333,0.81478127
5022,0.0914288,0,0.993613333,0.814565339
5023,0.0538584,0.286296,0.993613333,0.813395713
5024,0.01582536,0.562774,0.993613333,0.811608285
5025,0,0.692454,0.993613333,0.80946897
5026,0,0.741444,0.993613333,0.807387636
5027,0,0.741456,0.993613333,0.805732166
5028,0,0.739768,0.993613333,0.804450576
5029,0.01102444,0.737486,0.993613333,0.803572857
5030,0,0.74109,0.993613333,0.803318938
5031,0,0.743184,0.993613333,0.803770793
5032,0.1233432,0.741946,0.993613333,0.8046885
5033,0.2017144,0.695276,0.993613333,0.805984085
5034,0.1753176,0.577204,0.993613333,0.806595889
5035,0.2523904,0.340668,0.993613333,0.809440979
5036,0.3327468,0,0.993613333,0.81096849
5037,0.3369708,0,0.993613333,0.811798225
5038,0.3446492,0,0.993613333,0.812294066
5039,0.334076,0,0.993613333,0.812661948
5040,0.2418288,0,0.993613333,0.813065819
5041,0.2442472,0,0.993613333,0.813389715
5042,0.3045404,0,0.993613333,0.813621641
5043,0.2281128,0,0.993613333,0.813741603
5044,0.1615492,0,0.993613333,0.813853567
5045,0.195976,0,0.993613333,0.813961532
5046,0.271818,0,0.993613333,0.813551663
5047,0.2254424,0.277562,0.993613333,0.812619962
5048,0.2341428,0.569086,0.993613333,0.811146433
5049,0.261372,0.708778,0.993613333,0.809492962
5050,0.2174936,0.745668,0.993613333,0.807605566
5051,0.073612,0.745668,0.993613333,0.805926104
5052,0.053602,0.745668,0.993613333,0.804630518
5053,0.0648528,0.745282,0.993613333,0.803740803
5054,0.0858812,0.74547,0.993613333,0.803258957
5055,0.0819516,0.745668,0.993613333,0.803400912
5056,0.0457812,0.74369,0.993613333,0.803940739
5057,0.092186,0.705568,0.993613333,0.805080374
5058,0.1969856,0.58244,0.993613333,0.805652191
5059,0.40886,0.333338,0.993613333,0.808069418
5060,0.709296,0,0.993613333,0.809524952
5061,0.771548,0,0.993613333,0.810360685
5062,0.783064,0,0.993613333,0.811192418
5063,0.73312,0,0.993613333,0.811932182
5064,0.675448,0,0.993613333,0.812571977
5065,0.642864,0,0.993613333,0.81303183
5066,0.53472,0,0.993613333,0.813421705
5067,0.640212,0,0.993613333,0.813733605
5068,0.50138,0,0.993613333,0.813957534
5069,0.3424432,0,0.993613333,0.813977527
5070,0.55686,0,0.993613333,0.813689619
5071,0.3927696,0.247548,0.993613333,0.812541987
5072,0.2446444,0.226196,0.993613333,0.810776552
5073,0.1655512,0.476258,0.993613333,0.808773193
5074,0.1561888,0.745668,0.993613333,0.807081734
5075,0.1260016,0.745668,0.993613333,0.80578015
5076,0.1621776,0.745668,0.993613333,0.804890435
5077,0.0732368,0.745668,0.993613333,0.804520553
5078,0.02235364,0.745668,0.993613333,0.804536548
5079,0.01548884,0.745668,0.993613333,0.804854447
5080,0,0.745668,0.993613333,0.80547025
5081,0.02688632,0.712936,0.993613333,0.80625
5082,0.1156216,0.591636,0.993613333,0.806629878
5083,0.547112,0.336348,0.993613333,0.808207374
5084,0.539808,0,0.993613333,0.809193058
5085,0.743456,0,0.993613333,0.810142754
5086,0.799456,0,0.993613333,0.81118642
5087,0.535336,0,0.993613333,0.812054143
5088,0.508268,0,0.993613333,0.812727927
5089,0.2949784,0,0.992546667,0.813513676
5090,0.3212808,0,0.992546667,0.813869562
5091,0.274088,0,0.992546667,0.814337412
5092,0.296964,0,0.992546667,0.814795266
5093,0.1784592,0,0.992546667,0.815255118
5094,0.1492612,0,0.992546667,0.8150012
5095,0.1395368,0.32463,0.992546667,0.81362364
5096,0.1886044,0.591576,0.992546667,0.811316379
5097,0.190728,0.720558,0.992546667,0.809137076
5098,0.1208168,0.745668,0.992546667,0.807441619
5099,0.2354548,0.745668,0.992546667,0.806098049
5100,0.03683844,0.745668,0.992546667,0.805086372
5101,0.0951264,0.745668,0.992546667,0.804394594
5102,0.128,0.745668,0.992546667,0.804098688
5103,0.158314,0.745668,0.992546667,0.804086692
5104,0.227824,0.745668,0.992546667,0.804486564
5105,0.1434356,0.726562,0.992546667,0.805390275
5106,0.0615624,0.605372,0.992546667,0.806024072
5107,0.1703764,0.302026,0.992546667,0.809355006
5108,0.1738144,0,0.992546667,0.811068458
5109,0.3400768,0,0.992546667,0.812448017
5110,0.2406928,0,0.992546667,0.813611644
5111,0.1899008,0,0.992546667,0.814601328
5112,0.155204,0,0.992546667,0.815259117
5113,0.1226556,0,0.992546667,0.815818938
5114,0.077868,0,0.992546667,0.816178823
5115,0.0588452,0,0.992546667,0.816548704
5116,0.0699764,0,0.992546667,0.816920585
5117,0.1210084,0,0.992546667,0.817114523
5118,0.1539576,0,0.992546667,0.816372761
5119,0.061284,0.30265,0.992546667,0.814083493
5120,0.139564,0.550568,0.992546667,0.811184421
5121,0.118496,0.677382,0.992546667,0.808807182
5122,0.0537828,0.728438,0.992546667,0.807177703
5123,0.086748,0.442804,0.992546667,0.806018074
5124,0.0827068,0.576598,0.992546667,0.805130358
5125,0.1405148,0.70695,0.992546667,0.804534549
5126,0.08633,0.71303,0.992546667,0.804146673
5127,0.0720268,0.714294,0.992546667,0.804178663
5128,0.03814132,0.710416,0.992546667,0.804632518
5129,0.1188644,0.658738,0.992546667,0.805628199
5130,0.0598312,0.446634,0.992546667,0.806142035
5131,0.0466844,0.274438,0.992546667,0.809662908
5132,0.1492124,0,0.992546667,0.811600288
5133,0.13409,0,0.992546667,0.812841891
5134,0.1098304,0,0.992546667,0.813733605
5135,0.112396,0,0.992546667,0.814591331
5136,0.1689388,0,0.992546667,0.815305102
5137,0.1611664,0,0.992546667,0.815878919
5138,0.144274,0,0.992546667,0.816444738
5139,0.1516916,0,0.992546667,0.816912588
5140,0.0918752,0,0.992546667,0.8171865
5141,0.0586572,0,0.992546667,0.817460413
5142,0.046042,0,0.992546667,0.816818618
5143,0.0678924,0.285106,0.992546667,0.814775272
5144,0.1116312,0.545548,0.992546667,0.811448337
5145,0.0492876,0.683262,0.992546667,0.808271353
5146,0.1490476,0.738912,0.992546667,0.80612404
5147,0.1457492,0.743694,0.992546667,0.804540547
5148,0.0998084,0.67173,0.992546667,0.803330934
5149,0.01749004,0.740792,0.992546667,0.802597169
5150,0.292744,0.745668,0.992546667,0.802585173
5151,0.412684,0.745668,0.992546667,0.803412908
5152,0.1058752,0.745668,0.992546667,0.804526552
5153,0.0752256,0.698038,0.992546667,0.805630198
5154,0.2018928,0.518868,0.992546667,0.806164028
5155,0.1817004,0.260542,0.992546667,0.809083093
5156,0.392726,0,0.992546667,0.810540627
5157,0.3035988,0,0.992546667,0.811564299
5158,0.2695048,0,0.992546667,0.812264075
5159,0.2823012,0,0.992546667,0.812765915
5160,0.449692,0,0.992546667,0.813175784
5161,0.26254,0,0.992546667,0.813701615
5162,0.1946952,0,0.992546667,0.814527351
5163,0.1775548,0,0.992546667,0.815305102
5164,0.1871384,0,0.992546667,0.816034869
5165,0.2482716,0,0.992546667,0.816476727
5166,0.1851036,0,0.992546667,0.816512716
5167,0.125204,0.281024,0.992546667,0.815954894
5168,0.1284148,0.564658,0.992546667,0.814559341
5169,0.03030116,0.701696,0.992546667,0.812416027
5170,0.0568168,0.745668,0.992546667,0.810018794
5171,0.0230224,0.712072,0.992546667,0.807511596
5172,0.0546044,0.701884,0.992546667,0.805542226
5173,0.0501616,0.703802,0.992546667,0.804116683
5174,0.142674,0.738156,0.992546667,0.803238964
5175,0.01664568,0.678142,0.992546667,0.803003039
5176,0.0689632,0.63458,0.992546667,0.803484885
5177,0.1143608,0.67518,0.992546667,0.804366603
5178,0.0412324,0.462942,0.992546667,0.804774472
5179,0.0636112,0.252404,0.992546667,0.80737364
5180,0.2184512,0,0.992546667,0.808957134
5181,0.2430872,0,0.992546667,0.810322697
5182,0.2014292,0,0.992546667,0.81153031
5183,0.2347236,0,0.992546667,0.812486004
5184,0.1276592,0,0.992546667,0.813355726
5185,0.2351492,0,0.992546667,0.814173464
5186,0.1704648,0,0.992546667,0.814771273
5187,0.1646396,0,0.992546667,0.815269114
5188,0.141224,0,0.992546667,0.815762956
5189,0.0966052,0,0.992546667,0.816146833
5190,0.0868776,0,0.992546667,0.815722969
5191,0.0593516,0.243566,0.992546667,0.813877559
5192,0.0137986,0.538136,0.992546667,0.811028471
5193,0,0.547916,0.992546667,0.80815539
5194,0,0.740408,0.992546667,0.80571817
5195,0,0.738998,0.992546667,0.803962732
5196,0,0.731674,0.992546667,0.802783109
5197,0.01778924,0.668844,0.992546667,0.80193738
5198,0,0.630048,0.992546667,0.801515515
5199,0.02497344,0.678934,0.992546667,0.801511516
5200,0.01083056,0.640754,0.992546667,0.802045345
5201,0.072886,0.680432,0.992546667,0.80309301
5202,0.059588,0.458754,0.992546667,0.803658829
5203,0.1391756,0.276982,0.992546667,0.807239683
5204,0.2109416,0,0.992546667,0.808935141
5205,0.2216712,0,0.992546667,0.809816859
5206,0.74712,0,0.992546667,0.810908509
5207,0.608392,0,0.992546667,0.81178023
5208,0.499508,0,0.992546667,0.812571977
5209,0.472212,0,0.992546667,0.813283749
5210,0.3547,0,0.992546667,0.813909549
5211,0.256236,0,0.992546667,0.814535349
5212,0.1858936,0,0.992546667,0.815053183
5213,0.1296236,0,0.992546667,0.815449056
5214,0.123886,0,0.992546667,0.815415067
5215,0.111322,0.256922,0.992546667,0.814149472
5216,0.0777204,0.55001,0.992546667,0.811964171
5217,0.01649756,0.683424,0.992546667,0.809540947
5218,0.0048824,0.669846,0.992546667,0.807273672
5219,0,0.582564,0.992546667,0.805356286
5220,0.0085518,0.509408,0.992546667,0.803840771
5221,0,0.608292,0.992546667,0.80259517
5222,0.01175324,0.580596,0.992546667,0.801979367
5223,0.0608068,0.439246,0.992546667,0.801785429
5224,0.2320736,0.347068,0.992546667,0.80221729
5225,0.1019048,0.650856,0.992546667,0.803266955
5226,0.01610508,0.524484,0.992546667,0.803860765
5227,0.1096096,0.261086,0.992546667,0.807765515
5228,0.0551676,0,0.992546667,0.809558941
5229,0.1619904,0,0.992546667,0.810428663
5230,0.3314836,0,0.992546667,0.811410349
5231,0.3970332,0,0.992546667,0.812276072
5232,0.579204,0,0.992546667,0.813055822
5233,0.495212,0,0.992546667,0.813757598
5234,0.5129,0,0.992546667,0.814465371
5235,0.548728,0,0.992546667,0.815073177
5236,0.477252,0,0.992546667,0.815569018
5237,0.442072,0,0.992546667,0.816058861
5238,0.422012,0,0.992546667,0.815724968
5239,0.427708,0.2591,0.992546667,0.813931542
5240,0.3347344,0.555728,0.992546667,0.811390355
5241,0.2211556,0.6958,0.992546667,0.808821177
5242,0.2741172,0.736532,0.992546667,0.806591891
5243,0.1564008,0.738572,0.992546667,0.804612524
5244,0.1676944,0.678646,0.992546667,0.803132997
5245,0.1815444,0.722314,0.992546667,0.802221289
5246,0.1680976,0.691124,0.992546667,0.801647473
5247,0.152024,0.680464,0.992546667,0.801715451
5248,0.0584656,0.704624,0.992546667,0.802301264
5249,0.0891464,0.490146,0.992546667,0.803384917
5250,0.2317228,0.383088,0.992546667,0.804110685
5251,0.2843912,0.257522,0.992546667,0.807799504
5252,0.3975052,0,0.992546667,0.809484965
5253,0.588472,0,0.992546667,0.810224728
5254,0.7184,0,0.992546667,0.811136436
5255,0.772044,0,0.992546667,0.811904191
5256,0.752344,0,0.992546667,0.812649952
5257,0.759564,0,0.992546667,0.813293746
5258,0.75458,0,0.992546667,0.813747601
5259,0.632892,0,0.992546667,0.814323417
5260,0.636284,0,0.992546667,0.814809261
5261,0.523516,0,0.992546667,0.815205134
5262,0.396614,0,0.992546667,0.814887236
5263,0.3869264,0.251204,0.992546667,0.813327735
5264,0.3022936,0.551258,0.992546667,0.81118842
5265,0.3247796,0.695712,0.992546667,0.808911148
5266,0.2925168,0.745668,0.992546667,0.806635877
5267,0.1666424,0.744818,0.992546667,0.804820457
5268,0.129264,0.737978,0.992546667,0.80331094
5269,0.1310216,0.72909,0.992546667,0.80221729
5270,0.04258,0.64803,0.992546667,0.801633477
5271,0.0857028,0.688534,0.992546667,0.801659469
5272,0.03574148,0.674954,0.992546667,0.802097329
5273,0.09154,0.44155,0.992546667,0.803260956
5274,0.0536656,0.540244,0.992546667,0.803858765
5275,0.146084,0.272748,0.992546667,0.807473608
5276,0.2803288,0,0.992546667,0.809037108
5277,0.415852,0,0.992546667,0.809898832
5278,0.748952,0,0.992546667,0.810734565
5279,0.789988,0,0.992546667,0.811488324
5280,0.754776,0,0.992546667,0.812146113
5281,0.72182,0,0.992546667,0.812713932
5282,0.638676,0,0.992546667,0.81328175
5283,0.52928,0,0.992546667,0.813645633
5284,0.449604,0,0.992546667,0.814119482
5285,0.409416,0,0.992546667,0.814495361
5286,0.420884,0,0.992546667,0.814163468
5287,0.301702,0.1334372,0.992546667,0.812509997
5288,0.2180472,0.363304,0.992546667,0.810286708
5289,0.1376804,0.48168,0.992546667,0.808185381
5290,0.0620156,0.503792,0.992546667,0.806148033
5291,0.1566648,0.41637,0.992546667,0.804304623
5292,0.1182312,0.537906,0.992546667,0.802891075
5293,0.03117628,0.397522,0.992546667,0.801977367
5294,0.01279248,0.394812,0.992546667,0.801481526
5295,0,0.455232,0.992546667,0.801509517
5296,0,0.549732,0.992546667,0.802257278
5297,0.03505344,0.53653,0.992546667,0.80349888
5298,0.03276672,0.377726,0.992546667,0.804190659
5299,0.0647388,0.1276012,0.992546667,0.807151711
5300,0.1418748,0,0.992546667,0.808911148
5301,0.2018572,0,0.992546667,0.810082774
5302,0.2570048,0,0.992546667,0.811158429
5303,0.2380376,0,0.992546667,0.812044146
5304,0.2833644,0,0.992546667,0.812817898
5305,0.2799556,0,0.992546667,0.813571657
5306,0.282474,0,0.992546667,0.814103487
5307,0.456116,0,0.992546667,0.814637316
5308,0.3305912,0,0.992546667,0.815075176
5309,0.3269048,0,0.992546667,0.815529031
5310,0.2023568,0,0.992546667,0.815079175
5311,0.1499156,0.1361446,0.992546667,0.813095809
5312,0.0935864,0.0990156,0.992546667,0.810364683
5313,0.1025784,0.297792,0.992546667,0.80800144
5314,0.1005332,0.366246,0.992546667,0.805800144
5315,0.066384,0.327832,0.992546667,0.804020713
5316,0.03943948,0.344672,0.992546667,0.802515195
5317,0.009634,0.537384,0.992546667,0.801525512
5318,0,0.53666,0.992546667,0.801049664
5319,0,0.521252,0.992546667,0.800975688
5320,0.00659052,0.289384,0.992546667,0.801617482
5321,0.00259676,0.539286,0.992546667,0.802663148
5322,0,0.27951,0.992546667,0.803364923
5323,0.04744,0.1230366,0.992546667,0.806447937
5324,0.162488,0,0.992546667,0.808113404
5325,0.1127664,0,0.992546667,0.809295026
5326,0.1468184,0,0.992546667,0.810466651
5327,0.305272,0,0.992546667,0.811408349
5328,0.3410156,0,0.992546667,0.812222089
5329,0.3938832,0,0.992546667,0.812835893
5330,0.3420996,0,0.992546667,0.813257758
5331,0.2923228,0,0.992546667,0.813697617
5332,0.2654772,0,0.992546667,0.813943538
5333,0.2344948,0,0.992546667,0.813995521
5334,0.1692544,0,0.992546667,0.813545665
5335,0.1397964,0.0455092,0.992546667,0.811878199
5336,0.13651,0.1974302,0.992546667,0.809588932
5337,0.044966,0.082703,0.992546667,0.807351647
5338,0.01810368,0.248294,0.992546667,0.805314299
5339,0.01119576,0.316542,0.992546667,0.803652831
5340,0,0.429766,0.992546667,0.802255278
5341,0,0.44342,0.992546667,0.801355566
5342,0,0.36798,0.992546667,0.800861724
5343,0,0.277142,0.992546667,0.800893714
5344,0,0.348352,0.992546667,0.801453535
5345,0,0.0339498,0.992546667,0.802419226
5346,0.469852,0.0110188,0.992546667,0.802935061
5347,0.2197584,0.01658354,0.992546667,0.805692179
5348,0.153802,0,0.992546667,0.807045745
5349,0.0746644,0,0.992546667,0.807923464
5350,0.1012908,0,0.992546667,0.808967131
5351,0.1072792,0,0.992546667,0.809916827
5352,0.0742096,0,0.992546667,0.810690579
5353,0.03938008,0,0.992546667,0.811388356
5354,0.01661588,0,0.992546667,0.811974168
5355,0,0,0.992546667,0.81243802
5356,0,0,0.992546667,0.812897873
5357,0,0,0.992546667,0.813259757
5358,0,0,0.992546667,0.813121801
5359,0.0174822,0.043554,0.992546667,0.811982166
5360,0.03542056,0.1557562,0.992546667,0.809942818
5361,0.0466152,0.262738,0.992546667,0.807707534
5362,0.03123476,0.1905558,0.992546667,0.805536228
5363,0.0542376,0.453622,0.992546667,0.803558861
5364,0.1114836,0.314986,0.992546667,0.802253279
5365,0.2000412,0.1510884,0.992546667,0.801333573
5366,0.3099584,0.0700716,0.992546667,0.801033669
5367,0.242722,0.0856464,0.992546667,0.801253599
5368,0.3607516,0.407856,0.992546667,0.801795425
5369,0.348774,0.056979,0.992546667,0.80265515
5370,0.3054864,0.00934842,0.992546667,0.803166987
5371,0.1986,0.001676764,0.992546667,0.806092051
5372,0.1800516,0,0.992546667,0.807349648
5373,0.192284,0,0.992546667,0.808165387
5374,0.1090908,0,0.992546667,0.808963132
5375,0.0451976,0,0.992546667,0.809952815
5376,0.01880304,0,0.992546667,0.810798544
5377,0.01465764,0,0.992546667,0.811522313
5378,0.03280436,0,0.992546667,0.812142115
5379,0.064968,0,0.992546667,0.812569978
5380,0.1345856,0,0.992546667,0.813001839
5381,0.1341012,0,0.992546667,0.813337732
5382,0.0978492,0,0.992546667,0.813285749
5383,0.130982,0.0243316,0.992546667,0.811940179
5384,0.1477104,0.0900128,0.992546667,0.809760877
5385,0.1036168,0.295622,0.992546667,0.807411628
5386,0.049582,0.484118,0.992546667,0.805034389
5387,0.0637736,0.42721,0.992546667,0.803043026
5388,0.0549884,0.464356,0.992546667,0.801427543
5389,0.1696,0.423608,0.992546667,0.800417866
5390,0.122834,0.55819,0.992546667,0.799828055
5391,0.096702,0.544868,0.992546667,0.799652111
5392,0.1387548,0.55831,0.992546667,0.800101967
5393,0.1483732,0.479022,0.992546667,0.801201615
5394,0.1037668,0.365742,0.992546667,0.80196737
5395,0.1092212,0.1174432,0.992546667,0.805916107
5396,0.1084448,0,0.992546667,0.807699536
5397,0.03790648,0,0.992546667,0.808705214
5398,0.0787736,0,0.992546667,0.809664907
5399,0.0425232,0,0.992546667,0.810602607
5400,0.0560668,0,0.992546667,0.811526312
5401,0.0732652,0,0.992546667,0.812228087
5402,0.1026888,0,0.992546667,0.812927863
5403,0.0680232,0,0.992546667,0.813433701
5404,0.0510656,0,0.992546667,0.813947537
5405,0.03190392,0,0.992546667,0.814367402
5406,0.02457544,0,0.992546667,0.814183461
5407,0.03833684,0.137487,0.992546667,0.812587972
5408,0.01017348,0.224648,0.992546667,0.809984805
5409,0,0.607198,0.992546667,0.807227687
5410,0,0.47569,0.992546667,0.804600528
5411,0,0.54198,0.992546667,0.80246921
5412,0,0.692148,0.992546667,0.800691779
5413,0,0.632492,0.992546667,0.799510157
5414,0,0.567362,0.992546667,0.798832374
5415,0,0.611662,0.992546667,0.798770393
5416,0.01415508,0.655052,0.992546667,0.79922025
5417,0.00779692,0.420866,0.992546667,0.800299904
5418,0.02024476,0.45377,0.992546667,0.800917706
5419,0.06643,0.1546942,0.992546667,0.805306302
5420,0.138696,0,0.992546667,0.807085733
5421,0.1519496,0,0.992546667,0.808121401
5422,0.2088916,0,0.992546667,0.809279031
5423,0.152422,0,0.992546667,0.810320697
5424,0.1868788,0,0.992546667,0.81109245
5425,0.1160916,0,0.992546667,0.811706254
5426,0.1906024,0,0.992546667,0.812140115
5427,0.1946272,0,0.992546667,0.812591971
5428,0.1558708,0,0.992546667,0.812947857
5429,0.1613536,0,0.992546667,0.813517674
5430,0.1251716,0,0.992546667,0.813473688
5431,0.1132504,0.0401598,0.992546667,0.812108125
5432,0.0703548,0.505358,0.992546667,0.809648912
5433,0.06797,0.43788,0.992546667,0.806789827
5434,0.0759268,0.510808,0.992546667,0.803926743
5435,0.0647328,0.690208,0.992546667,0.801599488
5436,0.03790648,0.603278,0.992546667,0.799918026
5437,0.00419284,0.659264,0.992546667,0.798830374
5438,0.0850452,0.682242,0.992546667,0.798346529
5439,0.03294252,0.713216,0.992546667,0.798264555
5440,0.1068744,0.662872,0.992546667,0.798716411
5441,0.007282,0.623138,0.992546667,0.799704095
5442,0.03807228,0.495092,0.992546667,0.800463852
5443,0.0093534,0.207592,0.992546667,0.804648512
5444,0.123084,0,0.992546667,0.806609885
5445,0.0968444,0,0.992546667,0.807639555
5446,0.1978808,0,0.992546667,0.808611244
5447,0.2573732,0,0.992546667,0.809738884
5448,0.70322,0,0.992546667,0.810668586
5449,0.779584,0,0.992546667,0.811414347
5450,0.719988,0,0.992546667,0.812042147
5451,0.710616,0,0.992546667,0.812599968
5452,0.737412,0,0.992546667,0.813183781
5453,0.580988,0,0.992546667,0.813685621
5454,0.507976,0,0.992546667,0.813601647
5455,0.569016,0.1817524,0.992546667,0.812286068
5456,0.53224,0.498774,0.992546667,0.809910829
5457,0.479704,0.656288,0.992546667,0.807205694
5458,0.2361552,0.505338,0.992546667,0.804722489
5459,0.220582,0.734282,0.992546667,0.802893074
5460,0.1784244,0.724782,0.992546667,0.801575496
5461,0.1600036,0.697876,0.992546667,0.800757758
5462,0.1535036,0.7014,0.992546667,0.800349888
5463,0.0609384,0.665226,0.992546667,0.800465851
5464,0.03028696,0.664214,0.992546667,0.801095649
5465,0.0718212,0.656696,0.992546667,0.802243282
5466,0.107228,0.50063,0.992546667,0.802909069
5467,0.1252576,0.2055,0.992546667,0.80643594
5468,0.1141712,0,0.992546667,0.807963452
5469,0.439316,0,0.992546667,0.808795186
5470,0.652776,0,0.992546667,0.809698896
5471,0.3862036,0,0.992546667,0.810472649
5472,0.7778,0,0.992546667,0.811054463
5473,0.764832,0,0.992546667,0.811646273
5474,0.796352,0,0.992546667,0.812284069
5475,0.667068,0,0.992546667,0.812977847
5476,0.633024,0,0.992546667,0.813721609
5477,0.683564,0,0.992546667,0.814443378
5478,0.511272,0,0.992546667,0.814817258
5479,0.455984,0.237462,0.992546667,0.814235445
5480,0.3705916,0.551098,0.992546667,0.812336052
5481,0.2471348,0.696444,0.992546667,0.81043866
5482,0.2360704,0.745668,0.992546667,0.808923145
5483,0.2165608,0.737576,0.992546667,0.807807502
5484,0.166844,0.726104,0.992546667,0.80681382
5485,0.1423808,0.713028,0.992546667,0.805904111
5486,0.1475764,0.710602,0.992546667,0.805118362
5487,0.07164,0.711448,0.992546667,0.804448576
5488,0.2363288,0.714158,0.992546667,0.804308621
5489,0.1621724,0.658602,0.992546667,0.804796465
5490,0.2738096,0.522374,0.992546667,0.805134357
5491,0.0787736,0.235034,0.992546667,0.808295345
5492,0.47248,0,0.992546667,0.809824856
5493,0.357772,0,0.992546667,0.810768554
5494,0.584916,0,0.992546667,0.811838212
5495,0.2780108,0,0.992546667,0.812761916
5496,0.48688,0,0.992546667,0.813549664
5497,0.588176,0,0.992546667,0.814361404
5498,0.526936,0,0.992546667,0.815185141
5499,0.616472,0,0.992546667,0.815898912
5500,0.466064,0,0.992546667,0.816508717
5501,0.3555072,0,0.992546667,0.816912588
5502,0.469964,0,0.992546667,0.816606686
5503,0.2697276,0.214452,0.992546667,0.815237124
5504,0.2552296,0.531528,0.992546667,0.812116123
5505,0.2306124,0.6841,0.992546667,0.808575256
5506,0.2308152,0.733502,0.992546667,0.806353967
5507,0.2702628,0.723086,0.992546667,0.804736484
5508,0.2595976,0.70698,0.992546667,0.803476887
5509,0.303408,0.69544,0.992546667,0.802739123
5510,0.1728632,0.695702,0.992546667,0.802357246
5511,0.208936,0.697488,0.992546667,0.802465211
5512,0.198104,0.698736,0.992546667,0.802963052
5513,0.0714348,0.594138,0.992546667,0.804026711
5514,0.2344972,0.436526,0.992546667,0.804636516
5515,0.291398,0.1686952,0.992546667,0.809538948
5516,0.272184,0,0.992546667,0.811728247
5517,0.668952,0,0.992546667,0.812943858
5518,0.768128,0,0.992546667,0.814103487
5519,0.762092,0,0.992546667,0.815333093
5520,0.501396,0,0.992546667,0.816442738
5521,0.618916,0,0.992546667,0.817542386
5522,0.564508,0,0.992546667,0.818426104
5523,0.476432,0,0.992546667,0.819193858
5524,0.530612,0,0.992546667,0.819753679
5525,0.407144,0,0.992546667,0.820315499
5526,0.3464148,0,0.992546667,0.819857646
5527,0.435016,0.1778028,0.992546667,0.817954255
5528,0.2861104,0.500998,0.992546667,0.813779591
5529,0.2861104,0.583422,0.992546667,0.809682901
5530,0.3728932,0.745668,0.992546667,0.807293666
5531,0.3473844,0.741458,0.992546667,0.805808141
5532,0.2509748,0.726816,0.992546667,0.804618522
5533,0.2025748,0.697676,0.992546667,0.803834773
5534,0.1709276,0.711118,0.992546667,0.803458893
5535,0.3195476,0.693052,0.992546667,0.803600848
5536,0.2306872,0.582844,0.992546667,0.804274632
5537,0.48006,0.588422,0.992546667,0.805576216
5538,0.3897764,0.504004,0.992546667,0.806319978
5539,0.3105704,0.1952104,0.992546667,0.811402351
5540,0.3263072,0,0.992546667,0.813583653
5541,0.79516,0,0.992546667,0.814491363
5542,0.56044,0,0.992546667,0.815247121
5543,0.525784,0,0.992546667,0.815646993
